,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
20,4.068637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.991594,6.2723117,2.6543336,0.0,0.0,0.0,2.2859268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.60514,1
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611439,0.077930324,0.0,0.0,0.0,0.0,0.0,0.011908717,0.0,0.0,0.0,0.0,0.0,0.0,0.16917624,0.05411248,0.034160487,0.0,0.04825053,0.0,0.0,0.0,1
22,0.0,0.0,0.0,0.0,0.0,1.2765388,0.25006515,0.0,0.0,0.0,1.2683065,0.20505671,0.0,0.0,0.31721163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15743005,0.0,1.4919472,0.0,2.005536,0.0,1.639555,0.0,0.0,0.0,1
23,0.0,0.0,0.0,0.0,0.0,1.3782614,0.32573688,0.0,0.0,0.0,1.4131755,0.36106026,0.0,0.0,0.31050378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27540213,0.0,1.8291838,0.0,2.3951006,0.0,2.0615196,0.0,0.0,0.0,1
24,4.0487647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9715557,6.240125,2.6401956,0.0,0.0,0.0,2.2718236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572179,1
25,0.0,0.0,0.0,0.0,0.0,1.3024615,0.25437003,0.0,0.0,0.0,1.2990996,0.19518884,0.0,0.0,0.3374222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578848,0.0,1.5007126,0.0,2.0379117,0.0,1.6489003,0.0,0.0,0.0,1
26,0.0,0.0,0.0,0.0,0.0,0.5580142,0.049946718,0.0,0.0,0.0,0.5599565,0.09383031,0.0,0.0,0.16425146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022809312,0.0,0.7153362,0.0,0.92260826,0.0,0.7360114,0.0,0.0,0.0,1
27,0.0,0.0,0.0,0.0,0.0,1.0276315,1.4616933,0.0,0.0,0.0,2.3214386,1.8328146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075319834,0.0,1.7357832,0.0,4.9369264,0.29538697,5.051585,0.0,4.619003,0.0,0.0,0.0,1
28,0.0,0.0,0.0,0.0,0.0,0.5491549,0.013115482,0.0,0.0,0.0,0.5437517,0.004787024,0.0,0.0,0.17833872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581672,0.0,0.8337593,0.0,0.5787134,0.0,0.0,0.0,1
29,1.9029639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537374,2.545061,1.0430009,0.0,0.0,0.0,1.0507183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8226192,1
30,0.0,0.0,0.0,0.0,0.0,0.4055819,0.0,0.0,0.0,0.0,0.41293186,0.0004734844,0.0,0.0,0.13762666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45160767,0.017315358,0.63837135,0.0,0.4164672,0.0,0.0,0.0,1
31,0.0,0.0,0.0,0.0,0.0,0.5321283,0.042197317,0.0,0.0,0.0,0.544887,0.17595936,0.0,0.0,0.16483335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04558605,0.0,0.82202446,0.029104464,1.008831,0.0,0.7863363,0.0,0.0,0.0,1
32,4.0487647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9715557,6.240125,2.6401956,0.0,0.0,0.0,2.2718236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572179,1
33,0.0,0.0,0.08272983,0.0,0.0,0.0,0.034713417,0.0,0.0,0.0,0.0,0.53679407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4509467,0.0,0.034100138,0.0,0.6948323,0.42360538,0.4117038,0.0,0.34574115,0.0,0.0,0.001898691,1
34,0.0,0.0,0.0,0.0,0.0,0.5900932,0.073971145,0.0,0.0,0.0,0.6072349,0.2320323,0.0,0.0,0.18807529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08218103,0.0,0.9526336,0.028143749,1.1490798,0.0,0.91337985,0.0,0.0,0.0,1
35,0.52611744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32671344,0.44671783,0.080990694,0.0,0.0,0.0,0.2768294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541135,1
36,0.55719894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34498495,0.48216704,0.09672686,0.0,0.0,0.0,0.3033162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5864894,1
37,0.0,0.0,0.0,0.0,0.0,0.06458163,0.0,0.0,0.0,0.0,0.21852373,0.0,0.0,0.0,0.14737488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10847684,0.06743297,0.19682145,0.0,0.0,0.0,0.0,0.0,1
38,0.0,0.0,0.0,0.0,0.0,0.4456653,0.044997506,0.0,0.0,0.0,0.4580211,0.22098723,0.0,0.0,0.13860781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06417789,0.0,0.8039435,0.054659896,0.9428083,0.0,0.77386075,0.0,0.0,0.0,1
39,0.0,0.0,0.10443996,0.0,0.0,0.0,0.03605128,0.0,0.0,0.0,0.0,0.5624433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50112396,0.0,0.021451656,0.0,0.6953119,0.44321668,0.4181285,0.0,0.33939487,0.0,0.0,0.01539623,1
40,4.0487647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9715557,6.240125,2.6401956,0.0,0.0,0.0,2.2718236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572179,1
41,0.0,0.0,0.0,0.0,0.0,0.50274193,0.076660596,0.0,0.0,0.0,0.51938576,0.27789336,0.0,0.0,0.16147967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09932255,0.0,0.9346001,0.055986676,1.0820519,0.0,0.8999897,0.0,0.0,0.0,1
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809132,0.07201822,0.0,0.0,0.0,0.0,0.0,0.011045054,0.0,0.0,0.0,0.0,0.0,0.0,0.1674246,0.058351625,0.03693088,0.0,0.048155975,0.0,0.0,0.0,1
43,0.03543725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07486917,0.0,0.0021624714,0.0,0.0,0.0,0.049270585,0.0,0.0,0.0,0.0,0.0,0.0,0.12234947,0.101691835,0.0,0.0,0.06443107,0.0,0.0,0.08186257,1
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1269321,0.011635248,0.0,0.0,0.058554724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1530308,0.10405071,0.13433275,0.0,0.051866718,0.0,0.0,0.0,1
45,1.8141619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5643286,2.402902,0.98253274,0.0,0.0,0.0,1.0032178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6720319,1
46,0.0,0.0,0.0,0.0,0.0,0.041587375,0.0,0.0,0.0,0.0,0.18529579,0.0,0.0,0.0,0.11965914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11412899,0.07943866,0.1731196,0.0,0.0108104795,0.0,0.0,0.0,1
47,0.0,0.0,0.0,0.0,0.0,1.3160119,0.27663523,0.0,0.0,0.0,1.3224838,0.269308,0.0,0.0,0.31449062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20340073,0.0,1.6217546,0.0,2.1575296,0.0,1.8080931,0.0,0.0,0.0,1
48,0.0,0.0,0.0,0.0,0.0,1.3472171,0.28092477,0.0,0.0,0.0,1.357212,0.2554133,0.0,0.0,0.33669692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017054,0.0,1.6286569,0.0,2.1892304,0.0,1.8125681,0.0,0.0,0.0,1
49,0.0,0.0,0.0,0.0,0.0,1.3782614,0.32573688,0.0,0.0,0.0,1.4131755,0.36106026,0.0,0.0,0.31050378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27540213,0.0,1.8291838,0.0,2.3951006,0.0,2.0615196,0.0,0.0,0.0,1
50,0.0,0.0,0.0,0.0,0.0,1.3928581,0.29074764,0.0,0.0,0.0,1.3955286,0.2343647,0.0,0.0,0.3384635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18979928,0.0,1.6546634,0.0,2.2220864,0.0,1.8026279,0.0,0.0,0.0,1
51,0.0,0.0,0.0,0.0,0.0,1.4230707,0.2950149,0.0,0.0,0.0,1.4287413,0.2222395,0.0,0.0,0.35930085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18835154,0.0,1.6619812,0.0,2.2527585,0.0,1.8079753,0.0,0.0,0.0,1
52,0.0,0.0,0.0,0.0,0.0,1.4571196,0.3378323,0.0,0.0,0.0,1.4830908,0.32622516,0.0,0.0,0.3278247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567688,0.0,1.8537512,0.0,2.4554956,0.0,2.0620437,0.0,0.0,0.0,1
53,0.0,0.0,0.0,0.0,0.0,1.3455393,0.29677224,0.0,0.0,0.0,1.3585066,0.29341337,0.0,0.0,0.30955893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22269642,0.0,1.6905468,0.0,2.2384107,0.0,1.8924954,0.0,0.0,0.0,1
54,0.0,0.0,0.0,0.0,0.0,0.55791855,0.049845673,0.0,0.0,0.0,0.5600797,0.093872525,0.0,0.0,0.16435678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02279342,0.0,0.71541905,0.0,0.9225451,0.0,0.7359595,0.0,0.0,0.0,1
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3994725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27076387,1
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08719301,0.049296666,0.0,0.0,0.0,0.0,0.0,0.008926824,0.0,0.0,0.0,0.0,0.0,0.0,0.15377335,0.0876235,0.04732155,0.0,0.04986664,0.0,0.0,0.0,1
57,0.041939378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076990485,0.0,0.0,0.0,0.0,0.0,0.049115956,0.0,0.0,0.0,0.0,0.0,0.0,0.12738591,0.107458636,0.0,0.0,0.07072914,0.0,0.0,0.07275384,1
58,0.0,0.0,0.0,0.0,0.0,0.55788934,0.049718052,0.0,0.0,0.0,0.55985427,0.0932955,0.0,0.0,0.16436337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02236715,0.0,0.71459615,0.0,0.92193246,0.0,0.7351234,0.0,0.0,0.0,1
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4414444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27644682,1
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09570266,0.06800948,0.0,0.0,0.0,0.0,0.0,0.0006387383,0.0,0.0,0.0,0.0,0.0,0.0,0.1650753,0.058471292,0.048343755,0.0,0.04271721,0.0,0.0,0.0,1
61,1.8487765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5945852,2.4512937,1.0050976,0.0,0.0,0.0,1.0204179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7256565,1
62,1.8500681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6013103,2.4603007,1.0062712,0.0,0.0,0.0,1.0193012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73429,1
63,0.0,0.0,0.0,0.0,0.0,0.48323077,0.021165108,0.0,0.0,0.0,0.47724116,0.0088471435,0.0,0.0,0.1378345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53023124,0.0,0.7346554,0.0,0.505827,0.0,0.0,0.0,1
64,0.0,0.0,0.0,0.0,0.0,0.6817352,0.070589185,0.0,0.0,0.0,0.6493552,0.042010546,0.0,0.0,0.19093828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051352,0.0,0.7525326,0.0,1.0351138,0.0,0.7882597,0.0,0.0,0.0,1
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08293861,0.06682044,0.0,0.0,0.0,0.0,0.0,0.008424498,0.0,0.0,0.0,0.0,0.0,0.0,0.16325101,0.06401252,0.039524876,0.0,0.048689246,0.0,0.0,0.0,1
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08618198,0.08129355,0.0,0.0,0.0,0.0,0.0,0.0058116764,0.0,0.0,0.0,0.0,0.0,0.0,0.1752659,0.04723005,0.041245647,0.0,0.045376606,0.0,0.0,0.0,1
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08237551,0.07163304,0.0,0.0,0.0,0.0,0.0,0.010690689,0.0,0.0,0.0,0.0,0.0,0.0,0.16761917,0.05652455,0.037736014,0.0,0.047365203,0.0,0.0,0.0,1
68,1.7844912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5416306,2.3585043,0.96234214,0.0,0.0,0.0,0.98017204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6278808,1
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093370706,0.04629826,0.0,0.0,0.0,0.0,0.0,0.0038163215,0.0,0.0,0.0,0.0,0.0,0.0,0.15071347,0.08976503,0.051604986,0.0,0.046764884,0.0,0.0,0.0,1
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08917406,0.07637622,0.0,0.0,0.0,0.0,0.0,0.004573457,0.0,0.0,0.0,0.0,0.0,0.0,0.1697105,0.05102531,0.042821907,0.0,0.043999143,0.0,0.0,0.0,1
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08405197,0.08119265,0.0,0.0,0.0,0.0,0.0,0.008388668,0.0,0.0,0.0,0.0,0.0,0.0,0.1757604,0.048662893,0.04054831,0.0,0.046861958,0.0,0.0,0.0,1
72,0.0,0.0,0.0,0.0,0.0,0.7891942,0.08794859,0.0,0.0,0.0,0.7526083,0.027628776,0.0,0.0,0.23035385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050062425,0.0,0.8173466,0.0,1.1645812,0.0,0.86987484,0.0,0.0,0.0,1
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09060532,0.07040422,0.0,0.0,0.0,0.0,0.0,0.0026821047,0.0,0.0,0.0,0.0,0.0,0.0,0.16685396,0.058348455,0.045289993,0.0,0.04452835,0.0,0.0,0.0,1
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932983,0.042131387,0.0,0.0,0.0,0.0,0.0,0.0018961504,0.0,0.0,0.0,0.0,0.0,0.0,0.15211275,0.095764205,0.05582322,0.0,0.048454557,0.0,0.0,0.0,1
75,0.0,0.0,0.0,0.0,0.0,0.5172636,0.052841045,0.0,0.0,0.0,0.50061035,0.08821382,0.0,0.0,0.11956914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011483677,0.0,0.67489827,0.0,0.84373784,0.0,0.6994768,0.0,0.0,0.0,1
76,0.0,0.0,0.0,0.0,0.0,1.3917797,0.32317552,0.0,0.0,0.0,1.3912101,0.33920246,0.0,0.0,0.28887218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25182903,0.0,1.7859877,0.0,2.349858,0.0,2.0234537,0.0,0.0,0.0,1
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086297095,0.080643564,0.0,0.0,0.0,0.0,0.0,0.005948752,0.0,0.0,0.0,0.0,0.0,0.0,0.17492282,0.04896481,0.041481644,0.0,0.04616973,0.0,0.0,0.0,1
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3429165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26352036,1
79,3.9418662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8664906,6.0708632,2.5655787,0.0,0.0,0.0,2.2091382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3989105,1
80,0.4997636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30518115,0.4156167,0.06420315,0.0,0.0,0.0,0.26473144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51438147,1
81,1.7158728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666157,2.2425067,0.9125327,0.0,0.0,0.0,0.9490828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5064034,1
82,4.0499477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9648244,6.2312326,2.638045,0.0,0.0,0.0,2.2753568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566512,1
83,3.7315493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6364915,5.697819,2.4078884,0.0,0.0,0.0,2.0863605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0299296,1
84,4.017055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9409823,6.1926527,2.6178935,0.0,0.0,0.0,2.2537522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5205355,1
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809132,0.07201822,0.0,0.0,0.0,0.0,0.0,0.011045054,0.0,0.0,0.0,0.0,0.0,0.0,0.1674246,0.058351625,0.03693088,0.0,0.048155975,0.0,0.0,0.0,1
86,0.0,0.0,0.0,0.0,0.0,0.32457435,0.018825369,0.0,0.0,0.0,0.3491012,0.14789775,0.0,0.0,0.07640551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029903188,0.0,0.56905526,0.05115592,0.6681378,0.0,0.576563,0.0,0.0,0.0,1
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089370236,0.04873777,0.0,0.0,0.0,0.0,0.0,0.006845802,0.0,0.0,0.0,0.0,0.0,0.0,0.15296426,0.088351205,0.048546858,0.0,0.048736095,0.0,0.0,0.0,1
88,0.0,0.0,0.0,0.0,0.0,0.54812753,0.051199526,0.0,0.0,0.0,0.55258876,0.10323009,0.0,0.0,0.15971322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029055975,0.0,0.7176746,0.0,0.91852593,0.0,0.73868793,0.0,0.0,0.0,1
89,0.0,0.0,0.0,0.0,0.0,2.128761,0.49307767,0.0,0.0,0.0,2.1123555,0.27779537,0.0,0.0,0.46667618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29664752,0.0,2.3412626,0.0,3.2555058,0.0,2.6676617,0.0,0.0,0.0,1
90,0.0,0.0,0.0,0.0,0.0,0.32378125,0.024339577,0.0,0.0,0.0,0.3482324,0.16841775,0.0,0.0,0.076150864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041039415,0.0,0.59106994,0.058209233,0.68928885,0.0,0.5972662,0.0,0.0,0.0,0
91,0.0,0.0,0.0,0.0,0.0,0.3442902,0.010286508,0.0,0.0,0.0,0.36477917,0.0858203,0.0,0.0,0.0922063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53165686,0.034974016,0.63188267,0.0,0.51835,0.0,0.0,0.0,0
92,0.0,0.0,0.0,0.0,0.0,0.8191414,1.4915929,0.0,0.0,0.0,2.1841283,1.9396294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2383079,0.0,1.7959552,0.0,4.9942865,0.40233064,5.0250554,0.0,4.5333824,0.0,0.0,0.0,0
93,3.867328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7814834,5.940833,2.5093443,0.0,0.0,0.0,2.1713004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.263836,0
